3.480000000000000000e+02
5.560000000000000000e+02
2.800000000000000000e+02
2.760000000000000000e+02
4.480000000000000000e+02
2.910000000000000000e+02
3.970000000000000000e+02
2.590000000000000000e+02
2.750000000000000000e+02
8.320000000000000000e+02
2.780000000000000000e+02
3.220000000000000000e+02
1.370000000000000000e+02
2.440000000000000000e+02
4.100000000000000000e+02
6.920000000000000000e+02
2.780000000000000000e+02
3.090000000000000000e+02
3.910000000000000000e+02
5.570000000000000000e+02
5.570000000000000000e+02
5.920000000000000000e+02
2.410000000000000000e+02
1.410000000000000000e+02
1.390000000000000000e+02
1.686000000000000000e+03
2.560000000000000000e+02
2.770000000000000000e+02
2.656000000000000000e+03
3.890000000000000000e+02
6.990000000000000000e+02
5.590000000000000000e+02
6.930000000000000000e+02
1.420000000000000000e+02
1.550000000000000000e+02
2.580000000000000000e+02
5.590000000000000000e+02
2.770000000000000000e+02
3.235000000000000000e+03
5.100000000000000000e+02
2.770000000000000000e+02
4.180000000000000000e+02
2.770000000000000000e+02
1.000000000000000000e+04
